"Id","SalePrice"
2010,211093.564744504
2011,156908.587451048
2012,189437.854106476
2013,190091.943061048
2014,200104.384940145
2015,219711.288050564
2016,198764.493029466
2017,216256.413879515
2018,124733.045068448
2019,129080.700704808
2020,120678.53486506
2021,93369.3880351563
2022,181260.16453533
2023,165047.020989002
2024,252785.53778094
2025,326232.562044479
2026,191040.30682729
2027,168006.579528543
2028,176016.284401464
2029,170383.800285024
2030,273548.60779482
2031,252391.469362536
2032,258546.722209608
2033,270567.258279807
2034,200234.576056338
2035,211299.431785478
2036,232653.376533847
2037,238107.604477298
2038,372128.615691263
2039,235214.807880833
2040,318505.628320047
2041,323614.285645213
2042,216493.77735128
2043,175003.453720242
2044,180582.450804307
2045,209690.654147335
2046,130655.574909274
2047,144358.87815719
2048,149229.899629565
2049,138106.267283846
2050,194574.619811614
2051,91818.1904750479
2052,101097.863147053
2053,140357.84555252
2054,71176.7377710985
2055,154445.338939837
2056,140713.062500792
2057,117412.697928931
2058,223520.423967997
2059,131418.742460916
2060,167526.730182669
2061,182001.896013497
2062,130061.370119494
2063,99399.4155544609
2064,129320.045031697
2065,119881.93102491
2066,168308.831529127
2067,138798.931466243
2068,142494.54622769
2069,65002.9798900239
2070,107691.314056815
2071,98020.3011673726
2072,125703.02172639
2073,126826.274671823
2074,193299.242009473
2075,158942.144561384
2076,89539.564132155
2077,142635.542178881
2078,126271.83513381
2079,141727.733929727
2080,121154.970116996
2081,148891.890556162
2082,125304.726883294
2083,142513.410980813
2084,93113.5555267225
2085,115208.602510166
2086,125138.31574867
2087,135534.035071213
2088,132707.463284746
2089,80470.260277331
2090,176523.39684989
2091,109952.81221677
2092,126189.955405132
2093,150900.41326279
2094,176705.845201805
2095,137048.497571609
2096,90331.5965398628
2097,117010.12224215
2098,136964.631421082
2099,0
2100,89176.4319231419
2101,132028.136622447
2102,164436.778216806
2103,113209.983618794
2104,160844.504239103
2105,159602.377547363
2106,53242.7200230947
2107,239053.640456041
2108,110609.877017405
2109,106234.366137965
2110,152997.819080972
2111,155427.146211983
2112,144086.162893493
2113,138279.524045562
2114,145938.498462105
2115,178305.287714533
2116,116562.878398818
2117,167675.741999411
2118,120791.553867343
2119,121277.832647719
2120,123629.436269815
2121,0
2122,87865.850221772
2123,93291.7956834014
2124,202005.510166945
2125,153478.891726686
2126,174333.783037493
2127,190459.494650579
2128,166117.953305723
2129,124488.177198896
2130,141102.511997125
2131,177213.980876654
2132,127994.495755858
2133,138460.50634161
2134,129285.442376028
2135,94803.0542467756
2136,62503.6076097693
2137,125394.261029641
2138,114538.310682702
2139,150343.673552028
2140,137869.426823644
2141,134494.21659376
2142,119566.649978232
2143,143093.521840107
2144,136846.465786202
2145,132022.498216692
2146,153155.040420804
2147,149915.654040845
2148,129752.116727231
2149,118944.286006248
2150,204294.053968277
2151,137585.767724355
2152,184572.436318699
2153,157053.264135873
2154,121308.138448137
2155,172796.356075958
2156,266969.180114024
2157,240963.796230166
2158,242543.192661823
2159,223646.259640135
2160,196020.965890709
2161,237727.68471669
2162,328687.155877727
2163,347771.700286768
2164,242297.284617131
2165,184800.17360218
2166,133084.21384905
2167,211171.835407573
2168,191864.660516172
2169,216886.097211316
2170,232570.649738482
2171,137958.089229428
2172,108790.874759562
2173,164153.307708465
2174,239842.966086256
2175,292411.62573046
2176,281751.241370306
2177,247331.578316783
2178,233356.568961891
2179,159735.382532057
2180,195329.647701039
2181,207543.88276385
2182,217657.175194423
2183,202878.379079534
2184,113597.237025965
2185,114025.834846857
2186,159308.217410146
2187,148562.779932529
2188,160189.07593972
2189,269648.053131853
2190,48129.7025930078
2191,59594.2615655628
2192,87573.5739666728
2193,117910.687002899
2194,110357.009095863
2195,97283.8815280533
2196,73096.3928014735
2197,120599.546995506
2198,165648.080112478
2199,153610.409055041
2200,141580.232989971
2201,150478.032784061
2202,224718.921609947
2203,150785.618530511
2204,179307.804589651
2205,121529.556994167
2206,138733.642615388
2207,196652.140521342
2208,225401.948886242
2209,196993.107265842
2210,130845.500292549
2211,138986.01481467
2212,140291.887322686
2213,110615.242750836
2214,144933.599987634
2215,106740.313654776
2216,163792.005063933
2217,0
2218,89405.5574362054
2219,92692.6195118549
2220,72571.2319441893
2221,322515.951038837
2222,245953.575124976
2223,262447.31712952
2224,198751.221764252
2225,109107.685306897
2226,171809.394500316
2227,216253.410128967
2228,254682.283212921
2229,257395.831355662
2230,136421.089756495
2231,212490.266368158
2232,170297.048850997
2233,194855.892958292
2234,246888.650553648
2235,225237.479821083
2236,268980.13134422
2237,293019.303220638
2238,179859.539909723
2239,114781.161308995
2240,165631.108344899
2241,128372.09815486
2242,127738.894798461
2243,132916.900309618
2244,102284.322475267
2245,88981.8224857843
2246,141006.435457445
2247,142789.431322062
2248,112463.15259809
2249,123753.730493171
2250,122946.42910135
2251,170040.744280775
2252,185961.578014343
2253,149030.818152089
2254,168298.80110865
2255,177229.698262391
2256,206323.608508289
2257,204243.951634978
2258,168347.233381994
2259,167762.080470373
2260,147742.759064883
2261,205351.3883847
2262,229200.113333382
2263,298771.777399943
2264,412076.428965619
2265,180673.619534391
2266,271470.704350416
2267,311594.198586333
2268,381360.198171332
2269,144400.843335196
2270,206004.197248779
2271,223419.890406948
2272,212011.552198483
2273,162908.222140437
2274,179844.665909349
2275,164843.346997295
2276,195023.671991328
2277,197749.696521277
2278,149275.507228967
2279,129269.081003355
2280,94542.3930261833
2281,176819.775849448
2282,199672.056874701
2283,130793.910737115
2284,132850.910925234
2285,163830.968902989
2286,122254.156607669
2287,350890.331156911
2288,247968.386297231
2289,307670.458913199
2290,399075.380643629
2291,283663.38030447
2292,387737.715210017
2293,413118.770457386
2294,317746.783250366
2295,414862.087126312
2296,272638.604829015
2297,324602.225496867
2298,323762.770574207
2299,307829.933053208
2300,292844.243790541
2301,256740.611245072
2302,242593.697893635
2303,246283.888484774
2304,248397.027528057
2305,197253.05632892
2306,196915.438730201
2307,196791.453788685
2308,231116.438055387
2309,322603.505501587
2310,220864.363529994
2311,220513.682126744
2312,189244.176241733
2313,183969.575549558
2314,184406.776790283
2315,184312.139333614
2316,197233.868995247
2317,182800.224142716
2318,184923.29454384
2319,200772.519400494
2320,198209.862745908
2321,250642.705086293
2322,196535.831992032
2323,201812.160951342
2324,189291.116255175
2325,217040.091884997
2326,190255.452332543
2327,222393.898834925
2328,236659.620991377
2329,183935.592631675
2330,171565.431416363
2331,309864.946916014
2332,338755.688656206
2333,302770.518963497
2334,247636.822457466
2335,263599.559257149
2336,301397.532099873
2337,206878.638641077
2338,262816.186972898
2339,229672.975317639
2340,388302.369573308
2341,217202.858535038
2342,247348.489939414
2343,226345.173739704
2344,224146.976795378
2345,243410.470817069
2346,223522.755689486
2347,204138.387483224
2348,246661.750872468
2349,171144.983469901
2350,262054.57283234
2351,292694.620433391
2352,243399.077219591
2353,234838.123794
2354,151118.065839598
2355,186835.275568896
2356,162853.105176373
2357,208643.356964992
2358,207221.172044096
2359,140502.805937769
2360,114504.204648309
2361,128232.011300998
2362,273085.366958728
2363,131449.404839545
2364,152108.895881503
2365,235672.88941861
2366,208969.996912808
2367,235291.091113609
2368,220998.331010304
2369,234796.865652209
2370,168268.391562032
2371,187309.058600762
2372,198397.472124557
2373,269231.566219606
2374,284423.152527886
2375,256243.102863517
2376,289726.60589711
2377,340531.188855076
2378,137035.226117822
2379,218834.165245655
2380,152632.254557983
2381,168142.604060159
2382,195126.12980575
2383,194958.169218103
2384,247959.835186792
2385,151451.404709716
2386,149647.188997309
2387,132806.625773869
2388,68589.6770659787
2389,120486.927816571
2390,128134.320911489
2391,119196.53683448
2392,100432.871318826
2393,172981.515690412
2394,140879.966457533
2395,202775.106238776
2396,161920.319169417
2397,213702.071260161
2398,121901.099766611
2399,52468.9791681372
2400,40347.3347607215
2401,117168.059503189
2402,122315.538395765
2403,126794.640648947
2404,133404.862116687
2405,155150.77065338
2406,152621.503978732
2407,123786.483328629
2408,117284.265178742
2409,116863.663117532
2410,187186.971086436
2411,112262.562721075
2412,153735.870371429
2413,126267.760457673
2414,138211.906515656
2415,123152.05468928
2416,130480.248798141
2417,147100.133991452
2418,132802.336090083
2419,118793.130421285
2420,116642.527472223
2421,139886.178390206
2422,109859.57278066
2423,151130.672483724
2424,167597.836747346
2425,226917.769293608
2426,124065.007703655
2427,144518.849623445
2428,202340.774482568
2429,90101.3348540411
2430,144775.135394269
2431,121908.34187906
2432,134955.697063659
2433,129474.866921629
2434,133791.977865802
2435,156623.691916522
2436,88514.1328745683
2437,109084.611933852
2438,116948.757056231
2439,126706.701988509
2440,139609.18662761
2441,118756.652719981
2442,111759.394827925
2443,103999.99154946
2444,129442.417847133
2445,95924.1743046198
2446,126940.795820791
2447,230836.570722503
2448,145661.298731594
2449,111151.245355075
2450,172858.459806508
2451,142704.38799353
2452,227556.20952086
2453,71080.6521991951
2454,108972.225613328
2455,127939.372800419
2456,143040.16140664
2457,134391.882189102
2458,132872.284866045
2459,112977.085445609
2460,141143.266449981
2461,115709.563324424
2462,137364.527731467
2463,120248.1131402
2464,202319.167262639
2465,138642.624403514
2466,112608.191676919
2467,172673.627417607
2468,94121.8312136402
2469,101591.704464504
2470,198963.722791768
2471,223445.103752349
2472,192921.121984799
2473,99980.3052563072
2474,96591.1624323008
2475,223957.736885914
2476,130384.712808023
2477,127386.045294296
2478,160074.646903865
2479,106640.680799311
2480,158743.610653398
2481,134070.170749183
2482,122177.502255469
2483,112177.291099937
2484,118751.595223834
2485,116441.863013489
2486,163772.975913932
2487,207987.063519187
2488,172474.91378958
2489,168820.192001638
2490,155465.182005184
2491,74893.6954513466
2492,188639.858168052
2493,141341.541958809
2494,157967.213237435
2495,95294.1610067817
2496,222703.410418974
2497,166630.93152331
2498,105053.03845402
2499,84046.2383495198
2500,153807.009202025
2501,138092.217393794
2502,167110.642346304
2503,106008.449355756
2504,186078.862313631
2505,232174.979172728
2506,243501.074178078
2507,276039.835436752
2508,244127.758226483
2509,215844.727102378
2510,230178.640998504
2511,194902.65347619
2512,216984.539058195
2513,234243.957792464
2514,250567.535192021
2515,134323.969466491
2516,163348.538743375
2517,126190.271547868
2518,141206.559583696
2519,227983.784599153
2520,226898.583783819
2521,209694.06713498
2522,235621.537140103
2523,116219.668793021
2524,124181.974771248
2525,129165.509560592
2526,126564.998757472
2527,120596.317870106
2528,120193.040895959
2529,124360.553220554
2530,95320.3178190048
2531,250017.923701919
2532,237229.708951412
2533,211382.546511096
2534,250965.220476315
2535,302316.316357438
2536,244284.495939016
2537,240873.180825143
2538,202179.854696384
2539,204344.216966316
2540,184501.834816675
2541,199061.049670091
2542,164015.520523573
2543,110445.034587886
2544,114525.147150167
2545,129534.988702249
2546,137537.28002045
2547,141901.514775642
2548,142497.197158618
2549,150568.104189881
2550,656825.732656043
2551,144645.8238254
2552,134895.090254039
2553,59616.1984717037
2554,82657.9428798526
2555,135405.730341706
2556,82417.973404533
2557,87766.9341179871
2558,166942.663990221
2559,135014.232784422
2560,152228.472150843
2561,157073.352155259
2562,137780.35230111
2563,154246.18735204
2564,188854.169492049
2565,104011.192322492
2566,142886.754369618
2567,127318.053980743
2568,203985.012910151
2569,184529.561586637
2570,130714.745411484
2571,149693.587935352
2572,183177.250373854
2573,209705.361693538
2574,272808.095852713
2575,136331.498845778
2576,167998.872249772
2577,163839.452517214
2578,89122.1853679644
2579,26517.7084365796
2580,152135.911069192
2581,103369.592668816
2582,151843.916393599
2583,270872.509190156
2584,169860.119782928
2585,177819.546558715
2586,234079.139820049
2587,212070.20278044
2588,178485.812099845
2589,150236.648114441
2590,220908.615885381
2591,202928.338903378
2592,226677.079440429
2593,249000.145224222
2594,176202.226120957
2595,218995.237166386
2596,284003.254723875
2597,187313.707240731
2598,271601.650915285
2599,347508.774676361
2600,125570.762136541
2601,151469.104513616
2602,91299.9798341487
2603,90468.2187778713
2604,93306.7459253818
2605,87747.4180565137
2606,131131.724862034
2607,180788.315109689
2608,192348.98801105
2609,141100.720046924
2610,112656.268234685
2611,138076.313532347
2612,155141.648192684
2613,116762.039567855
2614,119040.267361486
2615,163318.41637736
2616,142957.161138653
2617,179944.407929427
2618,181017.102959715
2619,204982.861097146
2620,176401.362305891
2621,170997.385917292
2622,175259.698809228
2623,254184.321128137
2624,257266.779910111
2625,296107.129023848
2626,162122.973026709
2627,183004.612276668
2628,345080.812817089
2629,425071.943827336
2630,301638.15517351
2631,418023.365691903
2632,320112.189173016
2633,285781.50587816
2634,366362.888691414
2635,156020.840965608
2636,194552.871093808
2637,194329.662405815
2638,264217.526192312
2639,191003.250831666
2640,153546.754861913
2641,95770.1707317508
2642,205435.100206191
2643,124810.499153793
2644,130867.5771604
2645,126102.162668071
2646,121566.318756443
2647,131569.623914081
2648,150733.19855532
2649,139958.836664515
2650,162546.14344556
2651,149943.452615217
2652,342692.829869815
2653,240976.351307371
2654,231665.100176827
2655,358845.749579524
2656,284975.950324761
2657,363095.977723573
2658,269475.163646437
2659,272805.605527793
2660,296360.241414448
2661,351783.321206685
2662,350709.886576017
2663,271417.848321222
2664,313003.50627883
2665,284314.993205152
2666,322719.460505812
2667,183021.641218286
2668,203897.198645253
2669,185885.598235614
2670,272209.943720073
2671,203207.075435846
2672,209281.628335621
2673,225584.372622227
2674,228568.816023054
2675,188089.085460559
2676,206197.414475197
2677,198721.99781071
2678,251087.862519619
2679,260962.30979522
2680,270430.493157887
2681,339601.964304341
2682,296912.591270342
2683,387821.811657478
2684,285029.468497864
2685,316007.730181596
2686,253100.047445535
2687,279700.12143894
2688,234813.878051632
2689,219309.850780784
2690,357070.688596828
2691,192748.978957588
2692,150144.871758305
2693,209216.379764136
2694,156098.907707963
2695,210435.540868186
2696,203712.495935363
2697,179835.403084645
2698,201655.514462621
2699,197580.738913219
2700,173199.736574844
2701,154060.633847397
2702,108153.151091761
2703,131206.466889183
2704,142521.47834227
2705,119485.708769397
2706,112254.969900989
2707,107064.383935529
2708,127491.268146317
2709,115553.340430302
2710,118762.00491379
2711,295514.19831695
2712,313732.438981722
2713,183881.051737691
2714,179816.025936448
2715,184067.243249262
2716,172076.107680969
2717,204223.095518881
2718,231755.514328033
2719,145254.209083218
2720,182483.705551416
2721,129110.764485623
2722,164350.199845187
2723,140298.891148663
2724,117281.118729816
2725,129376.000312354
2726,139584.062542354
2727,179307.239150095
2728,173630.769243591
2729,134451.705056057
2730,137389.983213727
2731,122545.669775047
2732,105898.387159556
2733,161648.405216369
2734,148226.903335144
2735,136714.925283953
2736,144482.017602559
2737,118639.670715678
2738,128166.442688245
2739,164833.487923594
2740,128336.032969826
2741,139653.768573368
2742,148878.581665622
2743,145639.158893575
2744,164798.635267033
2745,144314.665969426
2746,137713.20931662
2747,141870.740929459
2748,108166.687041999
2749,117578.959112891
2750,133554.555392446
2751,128986.144192706
2752,208315.310031556
2753,153094.377494138
2754,240237.523300257
2755,134846.369873869
2756,65407.259939364
2757,49042.3460759003
2758,77874.8420180398
2759,154034.039257536
2760,111125.946555692
2761,148373.395917646
2762,161485.36294941
2763,199918.517761962
2764,156013.914922502
2765,255447.118294355
2766,121307.605585216
2767,34393.054376098
2768,123809.016465132
2769,132137.631472945
2770,164310.327332032
2771,107622.257820991
2772,127855.969212749
2773,187839.14998551
2774,146832.353997089
2775,134049.506292984
2776,166764.547299476
2777,168749.998303658
2778,132102.314953618
2779,130192.85678422
2780,114156.121121541
2781,92097.2005596223
2782,71274.6948375357
2783,80725.6492873633
2784,113123.308552437
2785,128297.629062673
2786,41196.3493220721
2787,135597.372068497
2788,53467.7682107234
2789,217410.394968263
2790,90132.6025650272
2791,104680.696143981
2792,69191.2308487943
2793,179375.282975151
2794,79307.3891432056
2795,126293.967927412
2796,93865.3002092479
2797,224774.096829143
2798,87306.379317776
2799,133120.851525684
2800,74852.0000127669
2801,124288.877995097
2802,131662.977380215
2803,169225.319693269
2804,129443.31494711
2805,91025.3000157459
2806,93415.4438948721
2807,180323.065185076
2808,131071.73621172
2809,133167.305854818
2810,114290.199245518
2811,159501.916618302
2812,148754.11650517
2813,156691.410806895
2814,164452.451327494
2815,100962.571494799
2816,241682.135566351
2817,130174.282368705
2818,113855.764623872
2819,201046.207261659
2820,120142.610431531
2821,108376.078989184
2822,175746.825142462
2823,297916.491485724
2824,185006.293738013
2825,133379.036179022
2826,124915.56111118
2827,164566.440683938
2828,228958.936618581
2829,190233.344923425
2830,231872.597421432
2831,184029.847186256
2832,252304.394931987
2833,263214.693914314
2834,223281.895001201
2835,219202.161343617
2836,205265.2511695
2837,158559.277366572
2838,128190.844431984
2839,179974.238307755
2840,202271.099214125
2841,221921.18959612
2842,235759.001823933
2843,156800.686713507
2844,167420.306147477
2845,110406.416866636
2846,222834.706201452
2847,188203.258581698
2848,237979.027889422
2849,220962.157211565
2850,277091.724942153
